name,rg_label,genome_type,transmission_route,host_range,environmental_stability,treatment_available,infectious_dose,zoonotic
Streptomyces niveus,1,,,,,,,
Streptomyces noboritoensis,1,,,,,,,
Streptomyces nodosus,1,,,,,,,
Streptomyces nogalater,1,,,,,,,
Streptomyces nojiriensis,1,,,,,,,
Streptomyces noursei,1,,,,,,,
Streptomyces novaecaesareae,1,,,,,,,
Streptomyces ochraceiscleroticus,1,,,,,,,
Streptomyces olivaceiscleroticus,1,,,,,,,
Streptomyces olivaceus,1,,,,,,,
Streptomyces olivochromogenes,1,,,,,,,
Streptomyces olivomycini,1,,,,,,,
Streptomyces olivoviridis,1,,,,,,,
Streptomyces omiyaensis,1,,,,,,,
Streptomyces orinoci,1,,,,,,,
Streptomyces ossamyceticus,1,,,,,,,
Streptomyces pactum,1,,,,,,,
Streptomyces paradoxus,1,,,,,,,
Streptomyces paromomycinus,1,,,,,,,
Streptomyces parvulus,1,,,,,,,
Streptomyces parvus,1,,,,,,,
Streptomyces peucetius,1,,,,,,,
Streptomyces phaeochromogenes,1,,,,,,,
Streptomyces phaeofaciens,1,,,,,,,
Streptomyces pilosus,1,,,,,,,
Streptomyces platensis,1,,,,,,,
Streptomyces pluricolorescens,1,,,,,,,
Streptomyces polychromogenes,1,,,,,,,
Streptomyces poonensis,1,,,,,,,
Streptomyces prasinopilosus,1,,,,,,,
Streptomyces prasinosporus,1,,,,,,,
Streptomyces prasinus,1,,,,,,,
Streptomyces prunicolor,1,,,,,,,
Streptomyces pseudoechinosporeus,1,,,,,,,
Streptomyces pseudogriseolus,1,,,,,,,
Streptomyces pseudovenezuelae,1,,,,,,,
Streptomyces pulveraceus,1,,,,,,,
Streptomyces puniceus,1,,,,,,,
Streptomyces purpurascens,1,,,,,,,
Streptomyces purpureus,1,,,,,,,
Streptomyces purpurogeneiscleroticus,1,,,,,,,
Streptomyces racemochromogenes,1,,,,,,,
Streptomyces rameus,1,,,,,,,
Streptomyces ramulosus,1,,,,,,,
Streptomyces recifensis,1,,,,,,,
Streptomyces rectiviolaceus,1,,,,,,,
Streptomyces regensis,1,,,,,,,
Streptomyces resistomycificus,1,,,,,,,
Streptomyces reticuliscabiei,1,,,,,,,
Streptomyces ribosidificus,1,,,,,,,
Streptomyces rimosus,1,,,,,,,
Streptomyces rimosus subsp. rimosus,1,,,,,,,
Streptomyces rishiriensis,1,,,,,,,
Streptomyces rochei,1,,,,,,,
Streptomyces roseiscleroticus,1,,,,,,,
Streptomyces roseofulvus,1,,,,,,,
Streptomyces roseolilacinus,1,,,,,,,
Streptomyces roseolus,1,,,,,,,
Streptomyces roseoverticillatus subsp. melrosporus,1,,,,,,,
Streptomyces roseoviolaceus,1,,,,,,,
Streptomyces roseoviridis,1,,,,,,,
Streptomyces ruber,1,,,,,,,
Streptomyces rubiginosohelvolus,1,,,,,,,
Streptomyces rubiginosus,1,,,,,,,
Streptomyces rubradiris,1,,,,,,,
Streptomyces rubrogriseus,1,,,,,,,
Streptomyces sannanensis,1,,,,,,,
Streptomyces scabiei,1,,,,,,,
Streptomyces sclerotialus,1,,,,,,,
Streptomyces seoulensis,1,,,,,,,
Streptomyces showdoensis,1,,,,,,,
Streptomyces sindenensis,1,,,,,,,
Streptomyces sioyaensis,1,,,,,,,
Streptomyces somaliensis,2,,,,,,,
Streptomyces sparsogenes,1,,,,,,,
Streptomyces sparsus,1,,,,,,,
Streptomyces spectabilis,1,,,,,,,
Streptomyces speleomycini,1,,,,,,,
Streptomyces spinoverrucosus,1,,,,,,,
Streptomyces spiralis,1,,,,,,,
Streptomyces spiroverticillatus,1,,,,,,,
Streptomyces spororaveus,1,,,,,,,
Streptomyces stramineus,1,,,,,,,
Streptomyces subrutilus,1,,,,,,,
Streptomyces sulfonofaciens,1,,,,,,,
Streptomyces sulphureus,1,,,,,,,
Streptomyces tanashiensis,1,,,,,,,
Streptomyces tauricus,1,,,,,,,
Streptomyces tendae,1,,,,,,,
Streptomyces termitum,1,,,,,,,
Streptomyces thermoalcalitolerans,1,,,,,,,
Streptomyces thermoautotrophicus,1,,,,,,,
Streptomyces thermocarboxydovorans,1,,,,,,,
Streptomyces thermocarboxydus,1,,,,,,,
Streptomyces thermodiastaticus,1,,,,,,,
Streptomyces thermogriseus,1,,,,,,,
Streptomyces thermolineatus,1,,,,,,,
Streptomyces thermoviolaceus,1,,,,,,,
Streptomyces thermoviolaceus subsp. apingens,1,,,,,,,
Streptomyces thermoviolaceus subsp. thermoviolaceus,1,,,,,,,
Streptomyces thermovulgaris,1,,,,,,,
Streptomyces thioluteus,1,,,,,,,
Streptomyces threomyceticus,1,,,,,,,
Streptomyces torulosus,1,,,,,,,
Streptomyces toxytricini,1,,,,,,,
Streptomyces toyocaensis,1,,,,,,,
Streptomyces tubercidicus,1,,,,,,,
Streptomyces tuirus,1,,,,,,,
Streptomyces turgidiscabies,1,,,,,,,
Streptomyces umbrinus,1,,,,,,,
Streptomyces variegatus,1,,,,,,,
Streptomyces varsoviensis,1,,,,,,,
Streptomyces vastus,1,,,,,,,
Streptomyces venezuelae,1,,,,,,,
Streptomyces vinaceus,1,,,,,,,
Streptomyces violaceochromogenes,1,,,,,,,
Streptomyces violaceorectus,1,,,,,,,
Streptomyces violaceoruber,1,,,,,,,
Streptomyces violaceorubidus,1,,,,,,,
Streptomyces violaceus,1,,,,,,,
Streptomyces violaceusniger,1,,,,,,,
Streptomyces violarus,1,,,,,,,
Streptomyces violascens,1,,,,,,,
Streptomyces violens,1,,,,,,,
Streptomyces virens,1,,,,,,,
Streptomyces virginiae,1,,,,,,,
Streptomyces viridiviolaceus,1,,,,,,,
Streptomyces viridobrunneus,1,,,,,,,
Streptomyces viridochromogenes,1,,,,,,,
Streptomyces viridosporus,1,,,,,,,
Streptomyces wedmorensis,1,,,,,,,
Streptomyces werraensis,1,,,,,,,
Streptomyces xanthochromogenes,1,,,,,,,
Streptomyces xantholiticus,1,,,,,,,
Streptomyces xanthophaeus,1,,,,,,,
Streptomyces yerevanensis,1,,,,,,,
Streptomyces yokosukanensis,1,,,,,,,
Streptomyces zaomyceticus,1,,,,,,,
Streptosporangium album,1,,,,,,,
Streptosporangium amethystogenes,1,,,,,,,
Streptosporangium carneum,1,,,,,,,
Streptosporangium fragile,1,,,,,,,
Streptosporangium longisporum,1,,,,,,,
Streptosporangium nondiastaticum,1,,,,,,,
Streptosporangium pseudovulgare,1,,,,,,,
Streptosporangium roseum,1,,,,,,,
Streptosporangium violaceochromogenes,1,,,,,,,
Streptosporangium vulgare,1,,,,,,,
Streptoverticillium cinnamoneus subsp. lanosus,1,,,,,,,
Stygiolobus azoricus,1,,,,,,,
Succiniclasticum ruminis,1,,,,,,,
Succinimonas amylolytica,2,,,,,,,
Succinispira mobilis,1,,,,,,,
Succinivibrio dextrinosolvens,2,,,,,,,
Suid herpesvirus 2,2,,,,,,,
Suillus granulatus,1,,,,,,,
Suipoxvirus swinepox,1,,,,,,,
Sulfitobacter brevis,1,,,,,,,
Sulfitobacter guttiformis,1,,,,,,,
Sulfitobacter mediterraneus,1,,,,,,,
Sulfitobacter pontiacus,1,,,,,,,
Sulfobacillus acidophilus,1,,,,,,,
Sulfobacillus thermosulfidooxidans,1,,,,,,,
Sulfolobus acidocaldarius,1,,,,,,,
Sulfolobus yangmingensis,1,,,,,,,
Sulfophobococcus zilligii,1,,,,,,,
Sulfuracidifex metallicus,1,,,,,,,
Sulfuriferula plumbiphila,1,,,,,,,
Sulfurimonas denitrificans,1,,,,,,,
Sulfurimonas strain CVO,2,,,,,,,
Sulfurisphaera ohwakuensis,1,,,,,,,
Sulfurococcus mirabilis,1,,,,,,,
Sulfurococcus yellowstonensis,1,,,,,,,
Sulfurospirillum arcachonense,1,,,,,,,
Sulfurospirillum arsenophilum,1,,,,,,,
Sulfurospirillum barnesii,1,,,,,,,
Sulfurospirillum deleyianum,1,,,,,,,
Sunday Canyon virus,2,,,,,,,
Sunrhavirus kolongo,2,,,,,,,
Sunrhavirus sandjimba,2,,,,,,,
Sutcliffiella cohnii,1,,,,,,,
Sutcliffiella halmapala,1,,,,,,,
Sutcliffiella horikoshii,1,,,,,,,
Sutterella parvirubra,1,,,,,,,
Sutterella wadsworthensis,2,,,,,,,
Suttonella indologenes,2,,,,,,,
Swine influenza virus A,2,,,,,,,
Swine vesicular disease virus,2,,,,,,,
Swinepox virus,2,,,,,,,
Symbiotes lectularius,1,,,,,,,
Syncephalastrum racemosum,2,,,,,,,
Synechocystis didemni,1,,,,,,,
Synergistes jonesii,1,,,,,,,
Syntrophobacter fumaroxidans,1,,,,,,,
Syntrophobacter pfennigii,1,,,,,,,
Syntrophobacter wolinii,1,,,,,,,
Syntrophobotulus glycolicus,1,,,,,,,
Syntrophococcus sucromutans,1,,,,,,,
Syntrophomonas curvata,1,,,,,,,
Syntrophomonas erecta,1,,,,,,,
Syntrophomonas sapovorans,1,,,,,,,
Syntrophomonas wolfei,1,,,,,,,
Syntrophomonas wolfei subsp. saponavida,1,,,,,,,
Syntrophomonas wolfei subsp. wolfei,1,,,,,,,
Syntrophospora bryantii,1,,,,,,,
Syntrophotalea acetylenica,1,,,,,,,
Syntrophotalea carbinolica,1,,,,,,,
Syntrophotalea venetiana,1,,,,,,,
Syntrophus buswellii,1,,,,,,,
Syntrophus gentianae,1,,,,,,,
"Syrian Hamster PrP 90-232, Mouse PrP 23-231 (oligomers including fibrils, aggregates, plaques)",2,,,,,,,
TDP-43,1,,,,,,,
TK6,2,,,,,,,
Tacaribe complex,4,,,,,,,
Taenia asiatica,2,,,,,,,
Taenia brauni,2,,,,,,,
Taenia hydatigena,2,,,,,,,
Taenia multiceps,2,,,,,,,
Taenia saginata,2,,,,,,,
Taenia serialis,2,,,,,,,
Taenia solium,2,,,,,,,
Talaromyces funiculosus,1,,,,,,,
Talaromyces marneffei,2,,,,,,,
Talaromyces pinophilus,1,,,,,,,
Talaromyces purpureogenus,2,,,,,,,
Talaromyces verruculosus,1,,,,,,,
Tamiami virus,2,,,,,,,
Tanapox,2,,,,,,,
Tannerella forsythia,2,,,,,,,
Taterapox (Gerbilpox),2,,,,,,,
Tatumella citrea,1,,,,,,,
Tatumella ptyseos,2,,,,,,,
Tatumella punctata,1,,,,,,,
Taylorella asinigenitalis,1,,,,,,,
Taylorella equigenitalis,1,,,,,,,
Tectibacter vulgaris,1,,,,,,,
Telluria chitinolytica,1,,,,,,,
Telluria mixta,1,,,,,,,
Tenacibaculum dicentrarchi,1,,,,,,,
Tenacibaculum maritimum,1,,,,,,,
Tensaw virus,2,,,,,,,
Tenuibacillus halotolerans,2,,,,,,,
Terasakiella pusilla,1,,,,,,,
Terrabacter tumescens,1,,,,,,,
Terracoccus luteus,1,,,,,,,
Terribacillus goriensis CL-GR16,1,,,,,,,
Terribacillus halophilus,1,,,,,,,
Terribacillus saccharophilus,1,,,,,,,
Terrimonas ferrugineum,1,,,,,,,
Terrisporobacter glycolicus,2,,,,,,,
Terrisporobacter mayombei,1,,,,,,,
Teschovirus asilesi,1,,,,,,,
Tessaracoccus bendigoensis,1,,,,,,,
Tetragenococcus halophilus,1,,,,,,,
Tetragenococcus muriaticus,1,,,,,,,
Tetragenococcus solitarius,1,,,,,,,
Thalassobacillus cyri,1,,,,,,,
Thalassobacillus devorans,2,,,,,,,
Thalassobacillus hwangdonensis,2,,,,,,,
Thalassobacillus pellis,1,,,,,,,
Thalassomonas viridans,1,,,,,,,
Thalassotalea loyana,1,,,,,,,
Thamnidium elegans,1,,,,,,,
Thauera aromatica,1,,,,,,,
Thauera aromatica DSM 14793,1,,,,,,,
Thauera linaloolentis,1,,,,,,,
Thauera mechernichensis,1,,,,,,,
Thauera selenatis,1,,,,,,,
Thauera terpenica,1,,,,,,,
Theileria annulata,1,,,,,,,
Theileria buffeli,1,,,,,,,
Theileria equi,1,,,,,,,
Theileria mutans,1,,,,,,,
Theileria parva,1,,,,,,,
Thermaerobacter marianensis,1,,,,,,,
Thermanaerovibrio acidaminovorans,1,,,,,,,
Thermithiobacillus tepidarius,1,,,,,,,
Thermoactinomyces intermedius,1,,,,,,,
Thermoactinomyces vulgaris,2,,,,,,,
Thermoanaerobacter acetoethylicus,1,,,,,,,
Thermoanaerobacter brockii,1,,,,,,,
Thermoanaerobacter brockii subsp. brockii,1,,,,,,,
Thermoanaerobacter brockii subsp. finnii,1,,,,,,,
Thermoanaerobacter brockii subsp. lactiethylicus,1,,,,,,,
Thermoanaerobacter ethanolicus,1,,,,,,,
Thermoanaerobacter italicus,1,,,,,,,
Thermoanaerobacter kivui,1,,,,,,,
Thermoanaerobacter mathranii,1,,,,,,,
Thermoanaerobacter siderophilus,1,,,,,,,
Thermoanaerobacter sulfurophilus,1,,,,,,,
Thermoanaerobacter thermocopriae,1,,,,,,,
Thermoanaerobacter thermohydrosulfuricus,1,,,,,,,
Thermoanaerobacter wiegelii,1,,,,,,,
Thermoanaerobacterium aotearoense,1,,,,,,,
Thermoanaerobacterium saccharolyticum,1,,,,,,,
Thermoanaerobacterium thermosaccharolyticum,1,,,,,,,
Thermoanaerobacterium xylanolyticum,1,,,,,,,
Thermoascus aurantiacus,2,,,,,,,
Thermoascus thermophilus,1,,,,,,,
Thermobacillus composti,1,,,,,,,
Thermobacillus xylanilyticus,1,,,,,,,
Thermobifida alba,1,,,,,,,
Thermobifida fusca,1,,,,,,,
Thermobispora bispora,1,,,,,,,
Thermobrachium celere,1,,,,,,,
Thermochaetoides thermophila,1,,,,,,,
Thermochromatium tepidum,1,,,,,,,
Thermocladium modestius,1,,,,,,,
Thermoclostridium stercorarium,1,,,,,,,
Thermoclostridium stercorarium subsp. leptospartum,1,,,,,,,
Thermoclostridium stercorarium subsp. thermolacticum,1,,,,,,,
Thermococcus aggregans,1,,,,,,,
Thermococcus alcaliphilus,1,,,,,,,
Thermococcus barophilus,1,,,,,,,
Thermococcus celer,1,,,,,,,
Thermococcus chitonophagus,1,,,,,,,
Thermococcus fumicolans,1,,,,,,,
Thermococcus gorgonarius,1,,,,,,,
Thermococcus guaymasensis,1,,,,,,,
Thermococcus hydrothermalis,1,,,,,,,
Thermococcus pacificus,1,,,,,,,
Thermococcus peptonophilus,1,,,,,,,
Thermococcus profundus,1,,,,,,,
Thermococcus stetteri,1,,,,,,,
Thermococcus zilligii,1,,,,,,,
Thermocrinis ruber,1,,,,,,,
Thermocrispum agreste,1,,,,,,,
Thermocrispum municipale,1,,,,,,,
Thermodesulfobacterium commune,1,,,,,,,
Thermodesulfobacterium thermophilum,1,,,,,,,
Thermodesulforhabdus norvegica,1,,,,,,,
Thermodesulfovibrio yellowstonii,1,,,,,,,
Thermofilum pendens,1,,,,,,,
Thermoflavimicrobium dichotomicum,2,,,,,,,
Thermoflexibacter ruber,1,,,,,,,
Thermohydrogenium kirishiense,1,,,,,,,
Thermoleophilum album,1,,,,,,,
Thermoleophilum minutum,1,,,,,,,
Thermomicrobium roseum,1,,,,,,,
Thermomonospora curvata,1,,,,,,,
Thermomonospora echinospora,1,,,,,,,
Thermomonospora umbrina,1,,,,,,,
Thermomyces ibadanensis,1,,,,,,,
Thermonema lapsum,1,,,,,,,
Thermonema rossianum,1,,,,,,,
Thermoplasma acidophilum,1,,,,,,,
Thermoplasma volcanium,1,,,,,,,
Thermopolyspora flexuosa,1,,,,,,,
Thermoproteus tenax,1,,,,,,,
Thermosipho africanus,1,,,,,,,
Thermosipho melanesiensis,1,,,,,,,
Thermosphaera aggregans,1,,,,,,,
Thermosporothrix hazakensis,1,,,,,,,
Thermostaphylospora chromogena,1,,,,,,,
Thermosyntropha lipolytica,1,,,,,,,
Thermothelomyces hinnuleus,1,,,,,,,
Thermothelomyces myriococcoides,1,,,,,,,
Thermothelomyces thermophilus CDFX2,1,,,,,,,
Thermothielavioides terrestris,1,,,,,,,
Thermothrix azorensis,1,,,,,,,
Thermothrix thiopara,1,,,,,,,
Thermotoga maritima,1,,,,,,,
Thermotoga neapolitana,1,,,,,,,
Thermus antranikianii,1,,,,,,,
Thermus aquaticus,1,,,,,,,
Thermus brockianus,1,,,,,,,
Thermus filiformis,1,,,,,,,
Thermus igniterrae,1,,,,,,,
Thermus oshimai,1,,,,,,,
Thermus scotoductus,1,,,,,,,
Thermus thermophilus,1,,,,,,,
Thiobacillus denitrificans,1,,,,,,,
Thiobacillus thioparus,1,,,,,,,
Thiobacterium bovistum,1,,,,,,,
Thiocapsa pendens,1,,,,,,,
Thiocapsa roseopersicina,1,,,,,,,
Thiococcus pfennigii,1,,,,,,,
Thiocystis gelatinosa,1,,,,,,,
Thiocystis minor,1,,,,,,,
Thiocystis violacea,1,,,,,,,
Thiocystis violascens,1,,,,,,,
Thiodictyon bacillosum,1,,,,,,,
Thiodictyon elegans,1,,,,,,,
Thiohalocapsa halophila,1,,,,,,,
Thiolamprovum pedioforme,1,,,,,,,
Thiomargarita namibiensis,1,,,,,,,
Thiomicrorhabdus chilensis,1,,,,,,,
Thiomicrorhabdus frisia,1,,,,,,,
Thiomicrospira pelophila,1,,,,,,,
Thiomicrospira thyasirae,1,,,,,,,
Thiomonas delicata,1,,,,,,,
Thiomonas intermedia,1,,,,,,,
Thiomonas perometabolis,1,,,,,,,
Thiomonas thermosulfata,1,,,,,,,
Thiopedia rosea,1,,,,,,,
Thioploca araucae,1,,,,,,,
Thioploca chileae,1,,,,,,,
Thioploca ingrica,1,,,,,,,
Thioploca schmidlei,1,,,,,,,
Thiorhodococcus minor,1,,,,,,,
Thiorhodospira sibirica,1,,,,,,,
Thiorhodovibrio winogradskyi,1,,,,,,,
Thiospira winogradskyi,1,,,,,,,
Thiospirillum jenense,1,,,,,,,
Thiothrix defluvii,1,,,,,,,
Thiothrix eikelboomii,1,,,,,,,
Thiothrix fructosivorans,1,,,,,,,
Thiothrix nivea,1,,,,,,,
Thiothrix unzii,1,,,,,,,
Thiovulum majus,1,,,,,,,
Thogoto virus,3,,,,,,,
Thogotovirus dhoriense,3,,,,,,,
Thogotovirus ozense,3,,,,,,,
Thogotovirus upoluense,2,,,,,,,
Thomasclavelia cocleata,1,,,,,,,
Thomasclavelia ramosum,2,,,,,,,
Thomasclavelia spiroformis,1,,,,,,,
Thottimvirus imjinense,3,,,,,,,
Thottimvirus thottapalayamense,2,,,,,,,
Tibrovirus coastal,3,,,,,,,
Tibrovirus congo,4,,,,,,,
Tibrovirus tibrogargan,2,,,,,,,
Tick-borne encephalitis virus,4,,,,,,,
Tick-borne orthomyxoviridae,2,,,,,,,
Tilapinevirus tilapiae,1,,,,,,,
Tilligerry virus,3,,,,,,,
Tindallia magadiensis,1,,,,,,,
Tindholmur virus,2,,,,,,,
Tipula iridescent virus (TIV),2,,,,,,,
Tissierella creatinini,1,,,,,,,
Tissierella creatinophila,1,,,,,,,
Tissierella praeacuta,2,,,,,,,
Tobamovirus fructirugosum,1,,,,,,,
Tolumonas auensis,1,,,,,,,
Tolypocladium cylindrosporum,1,,,,,,,
Tolypocladium inflatum,1,,,,,,,
Tonate virus,3,,,,,,,
Toroviridae,2,,,,,,,
Toscana virus,2,,,,,,,
Toxoplasma gondii,2,,,,,,,
Toxothrix trichogenes,1,,,,,,,
Trabulsiella guamensis,1,,,,,,,
Trametes versicolor,1,,,,,,,
Transmissible mink encephalopathy,3,,,,,,,
Transmissible mink encephalopathy (TME) agent,1,,,,,,,
Treponema amylovorum,2,,,,,,,
Treponema brennaborense,2,,,,,,,
Treponema bryantii,1,,,,,,,
Treponema carateum,2,,,,,,,
Treponema denticola,2,,,,,,,
Treponema lecithinolyticum,2,,,,,,,
Treponema maltophilum,2,,,,,,,
Treponema medium,2,,,,,,,
Treponema minutum,1,,,,,,,
Treponema pallidum,2,,,,,,,
Treponema paraluiscuniculi,2,,,,,,,
Treponema pectinovorum,2,,,,,,,
Treponema pertenue,2,,,,,,,
Treponema phagedenis,2,,,,,,,
Treponema phagedenis biotypes Reiter and Kazan 5,2,,,,,,,
Treponema refringens,2,,,,,,,
Treponema saccharophilum,1,,,,,,,
Treponema scoliodontum,2,,,,,,,
Treponema socranskii,2,,,,,,,
Treponema socranskii subsp. buccale,2,,,,,,,
Treponema socranskii subsp. paredis,2,,,,,,,
Treponema socranskii subsp. socranskii,2,,,,,,,
Treponema stenostrepta,1,,,,,,,
Treponema succinifaciens,1,,,,,,,
Treponema vincenti,2,,,,,,,
Treponema vincentii,2,,,,,,,
Tribec virus,2,,,,,,,
Trichinella britovi,2,,,,,,,
Trichinella murrelli,2,,,,,,,
Trichinella nativa,2,,,,,,,
Trichinella nelsoni,2,,,,,,,
Trichinella papuae,2,,,,,,,
Trichinella pseudospiralis,2,,,,,,,
Trichinella spiralis,2,,,,,,,
Trichinella zimbabwensis,2,,,,,,,
Trichococcus collinsii,1,,,,,,,
Trichococcus flocculiformis,1,,,,,,,
Trichococcus palustris,1,,,,,,,
Trichococcus pasteurii,1,,,,,,,
Trichococcus patagoniensis,1,,,,,,,
Trichoderma afroharzianum,1,,,,,,,
Trichoderma afroharzianum strain Th2RI99,1,,,,,,,
Trichoderma asperelloides,1,,,,,,,
Trichoderma asperellum,1,,,,,,,
Trichoderma asperellum ICC012,1,,,,,,,
Trichoderma atroviride,1,,,,,,,
Trichoderma deliquescens,2,,,,,,,
Trichoderma gamsii,1,,,,,,,
Trichoderma gamsii ICC080,1,,,,,,,
Trichoderma hamatum,1,,,,,,,
Trichoderma koningii,1,,,,,,,
Trichoderma koningiopsis,1,,,,,,,
Trichoderma virens,1,,,,,,,
Trichoderma viride,1,,,,,,,
Tricholoma scalpturatum,1,,,,,,,
Trichomonas vaginalis,2,,,,,,,
Trichophyton benhamiae,2,,,,,,,
Trichophyton concentricum,2,,,,,,,
Trichophyton equinum,2,,,,,,,
Trichophyton erinacei,2,,,,,,,
Trichophyton interdigitale,2,,,,,,,
Trichophyton mentagrophytes,2,,,,,,,
Trichophyton mentagrophytes var. nodulare,2,,,,,,,
Trichophyton rubrum,2,,,,,,,
Trichophyton schoenleinii,2,,,,,,,
Trichophyton simii,2,,,,,,,
Trichophyton soudanense,2,,,,,,,
Trichophyton tonsurans,2,,,,,,,
Trichophyton verrucosum,2,,,,,,,
Trichophyton violaceum,2,,,,,,,
Trichosporon beigelii,2,,,,,,,
Trichuris discolor,2,,,,,,,
Trichuris suis,1,,,,,,,
Trichuris trichiura,2,,,,,,,
Trinickia caryophylli,1,,,,,,,
Tritrichomonas foetus,1,,,,,,,
Tritrichomonas mobilensis,1,,,,,,,
Tropheryma whipplei,2,,,,,,,
Trueperella bernardiae,1,,,,,,,
Trueperella pyogenes,2,,,,,,,
Trypanosoma brucei subsp. brucei,1,,,,,,,
Trypanosoma brucei subsp. gambiense,2,,,,,,,
Trypanosoma brucei subsp. rhodesiense,2,,,,,,,
Trypanosoma cruzi,2,,,,,,,
Trypanosoma rangeli,1,,,,,,,
Tsukamurella inchonensis,2,,,,,,,
Tsukamurella paurometabola,2,,,,,,,
Tsukamurella pulmonis,2,,,,,,,
Tsukamurella tyrosinosolvens,2,,,,,,,
Tupavirus klamath,2,,,,,,,
Turbot herpesvirus disease,2,,,,,,,
Turicibacter sanguinis,2,,,,,,,
Turkey coronavirus,2,,,,,,,
Turkey hepatitis virus,2,,,,,,,
Turkey rhinotracheitis (TRT),2,,,,,,,
Turneriella parva,1,,,,,,,
Turuna virus,2,,,,,,,
U-2 OS DRGFP,1,,,,,,,
U1,3,,,,,,,
U2OS,1,,,,,,,
UPCI-SCC-036,1,,,,,,,
UPCI-SCC-070,2,,,,,,,
UPCI-SCC-090,2,,,,,,,
UPCI-SCC-099,2,,,,,,,
UPCI-SCC-152,2,,,,,,,
UPCI-SCC-153,2,,,,,,,
UPCI-SCC-154,1,,,,,,,
UPCI-SCC-200,2,,,,,,,
Uasin Gishu disease virus,2,,,,,,,
Ulothrix fimbriata,1,,,,,,,
Umbelopsis isabellina,1,,,,,,,
Unclassified Necrotizing hepatopancreatitis bacterium,2,,,,,,,
Ureaplasma canigenitalium,1,,,,,,,
Ureaplasma cati,1,,,,,,,
Ureaplasma diversum,1,,,,,,,
Ureaplasma parvum,2,,,,,,,
Ureaplasma urealyticum,2,,,,,,,
Ureibacillus manganicus,1,,,,,,,
Ureibacillus massiliensis,1,,,,,,,
Ureibacillus sinduriensis,1,,,,,,,
Ureibacillus thermosphaericus,1,,,,,,,
Ustilago tritici,1,,,,,,,
Uukuniemi virus,2,,,,,,,
Uukuvirus tyulenyense,2,,,,,,,
Vaccinia virus,2,,,,,,,
Vagococcus elongatus,1,,,,,,,
Vagococcus fessus,1,,,,,,,
Vagococcus fluvialis,2,,,,,,,
Vagococcus lutrae,1,,,,,,,
Vagococcus salmoninarum,1,,,,,,,
Vampirovibrio chlorellavorus,1,,,,,,,
Vanrija humicola,1,,,,,,,
Variably protease-sensitive prionopathy agent,3,,,,,,,
Variant Creutzfeldt-Jacob disease,3,,,,,,,
Varibaculum cambriense,2,,,,,,,
Varicella Zoster virus,2,,,,,,,
Varicellovirus bovinealpha1,1,,,,,,,
Varicellovirus equidalpha1,1,,,,,,,
Varicellovirus equidalpha3,1,,,,,,,
Varicellovirus equidalpha4,1,,,,,,,
Varicellovirus humanalpha3,2,,,,,,,
Varicellovirus suidalpha1,2,,,,,,,
Variola (major and minor) virus,4,,,,,,,
Variovorax paradoxus,1,,,,,,,
Veillonella atypica,2,,,,,,,
Veillonella caviae,1,,,,,,,
Veillonella criceti,1,,,,,,,
Veillonella dispar,2,,,,,,,
Veillonella parvula,2,,,,,,,
Veillonella ratti,1,,,,,,,
Veillonella rodentium,1,,,,,,,
Venezuelan equine encephalitis virus,3,,,,,,,
Venezuelan equine encephalitis virus TC-83-derived self-amplifying mRNA vaccine candidate for monkeypox virus,1,,,,,,,
Verrucomicrobium spinosum,1,,,,,,,
Verruconis gallopava,2,,,,,,,
Vertebrate coltiviruses,2,,,,,,,
Vertebrate lyssaviruses,2,,,,,,,
Vertebrate vesiculoviruses (other),2,,,,,,,
Verticillium alboatrum,1,,,,,,,
Verticillium dahliae,1,,,,,,,
Verticillium longisporum,1,,,,,,,
Vesicular exanthema of swine virus,3,,,,,,,
Vesicular stomatitis virus,3,,,,,,,
Vesiculovirus alagoas,2,,,,,,,
Vesiculovirus bogdanovac,3,,,,,,,
Vesiculovirus chandipura,3,,,,,,,
Vesiculovirus cocal,2,,,,,,,
Vesiculovirus indiana,2,,,,,,,
Vesiculovirus indiana VSV-?M51-GFP,2,,,,,,,
Vesiculovirus indiana VSV-GP,2,,,,,,,
Vesiculovirus indiana VSV?G SARS 2 SPIKE,2,,,,,,,
Vesiculovirus indiana VSV?G-LASV-GPC,2,,,,,,,
Vesiculovirus indiana VSV?G-SARS-CoV-2.Delta,2,,,,,,,
Vesiculovirus indiana VSV?G-SARS-CoV-2.V590,2,,,,,,,
Vesiculovirus indiana rVSV?G SARS-CoV-2 pseudovirus,2,,,,,,,
Vesiculovirus indiana rVSV?G-ZEBOV-GP (V920),2,,,,,,,
Vesiculovirus indiana rVSV?G/EBOV-GP-NLucP,2,,,,,,,
Vesiculovirus indiana rVSVind-GML,2,,,,,,,
Vesiculovirus isfahan,2,,,,,,,
Vesiculovirus jurona,2,,,,,,,
Vesiculovirus maraba,2,,,,,,,
Vesiculovirus maraba 0MG1 strain,2,,,,,,,
Vesiculovirus newjersey,2,,,,,,,
Vesiculovirus newjersey rVSVnj-GMM,2,,,,,,,
Vesiculovirus perinet,3,,,,,,,
Vesiculovirus piry,3,,,,,,,
Vesiculovirus radi,3,,,,,,,
Vesivirus exanthema,1,,,,,,,
Vesivirus felis,1,,,,,,,
Vespertilionpoxvirus eptesipox,2,,,,,,,
Vibrio aerogenes,1,,,,,,,
Vibrio aestuarianus,1,,,,,,,
Vibrio alginolyticus,2,,,,,,,
