genome_type_enc,taxonomic_family_enc,is_dna,is_enveloped,is_segmented,is_vector_borne,is_zoonotic,infects_humans,host_breadth,rg_label
5,29,0,1,1,0,1,0,22.0,3
2,4,0,1,0,0,1,1,1.0,3
4,17,0,1,0,0,1,0,13.947613118657873,3
5,29,0,1,1,0,1,0,22.0,3
5,31,0,1,0,0,1,0,3.0,3
0,27,0,1,0,0,1,0,3.0,3
5,44,0,1,1,0,0,0,1.0,3
3,30,0,1,0,0,1,0,3.0,3
5,41,0,1,1,0,0,0,1.0,3
2,4,0,1,0,0,1,1,1.0,3
6,47,0,1,0,0,0,0,1.0,3
5,31,0,1,0,0,0,0,4.7787365260895855,3
2,4,0,1,0,0,1,1,1.153547708265482,3
5,31,0,1,0,0,1,0,3.0,3
4,16,0,1,0,0,1,0,2.2054254188792655,3
5,29,0,1,0,0,1,0,3.0,3
2,4,0,1,0,0,1,1,4.700165145302453,3
5,31,0,1,0,0,0,0,4.541497209534717,3
5,42,0,1,1,0,0,0,1.0,3
4,25,0,1,0,0,1,0,20.8801461461843,3
3,29,0,1,0,0,1,0,3.0,3
5,42,0,1,1,0,0,0,1.0,3
5,31,0,1,0,0,0,0,3.9145511133048077,3
5,31,0,1,0,0,1,0,3.0,3
4,17,0,1,0,0,1,0,13.505952084449047,3
2,4,0,1,0,0,1,1,2.818402283198574,3
2,4,0,1,0,0,1,1,2.0915494386663718,3
2,4,0,1,0,0,1,1,1.5833917947661205,3
6,47,0,1,0,0,0,0,1.0,3
5,44,0,1,1,0,0,0,1.0,3
2,4,0,1,0,0,1,1,1.0,3
5,16,0,1,0,0,1,0,1.0,3
6,47,0,1,0,0,0,0,1.0,3
2,4,0,1,0,0,1,0,3.0,3
5,31,0,1,0,0,1,0,3.0,3
5,29,0,1,1,0,1,0,22.0,3
5,41,0,1,1,0,0,0,1.0,3
5,29,0,1,1,0,1,0,22.0,3
5,31,0,1,0,0,1,0,3.0,3
2,4,0,1,0,0,1,1,2.3933016477537845,3
4,17,0,1,0,0,1,0,18.310002475290815,3
2,4,0,1,0,0,1,0,3.0,3
2,4,0,1,0,0,1,1,1.3050780858285227,3
5,43,0,1,0,0,0,0,1.0,3
4,16,0,1,0,0,1,0,1.7865699072342882,3
2,4,0,1,0,0,1,1,1.424130671302386,3
2,4,0,1,0,0,1,1,2.263555764375277,3
2,4,0,1,0,0,1,1,2.065632985230985,3
4,26,0,1,0,0,1,0,3.0,3
4,16,0,1,0,0,1,0,2.098321257191736,3
4,17,0,1,0,0,1,0,4.77352390831849,3
5,41,0,1,0,0,0,0,1.0,3
6,47,0,1,0,0,0,0,1.0,3
5,41,0,1,0,0,0,0,1.0,3
2,4,0,1,0,0,1,1,2.0791581173826277,3
5,31,0,1,0,0,1,0,3.0,3
6,47,0,1,0,0,0,0,3.4058097143696395,3
4,17,0,1,0,0,1,0,3.8174491285101415,3
4,16,0,1,0,0,1,0,3.403989184519479,3
2,4,0,1,0,0,1,1,4.890476722355937,3
5,31,0,1,0,0,1,0,3.0,3
5,42,0,1,0,0,0,0,1.0,3
4,17,0,1,0,0,1,0,18.01852809201841,3
4,24,0,1,0,0,1,0,20.66600331323542,3
2,4,0,1,0,0,1,1,1.3981686935909434,3
4,16,0,1,0,0,1,0,2.0747912058758455,3
2,4,0,1,0,0,1,1,1.0801443835872395,3
6,47,0,1,0,0,0,0,4.2682700281701935,3
2,4,0,1,0,0,1,1,1.0,3
5,16,0,1,0,0,1,0,1.0,3
6,47,0,1,0,0,0,0,3.2610897044490357,3
5,31,0,1,0,0,1,0,3.0,3
